Location,INDICATOR,SUBJECT,MEASURE,Date,Value,Numar_persoane,Barbati,Femei
IRL,EMPEDU,Gimnaziu,PC_25_64,1991,45.99892,13,6,7
IRL,EMPEDU,Gimnaziu,PC_25_64,1992,45.941257,41,35,6
IRL,EMPEDU,Gimnaziu,PC_25_64,1994,47.049671,34,0,34
IRL,EMPEDU,Gimnaziu,PC_25_64,1995,48.565922,28,3,25
IRL,EMPEDU,Gimnaziu,PC_25_64,2000,55.908649,26,3,23
IRL,EMPEDU,Gimnaziu,PC_25_64,2001,58.406803,69,13,56
IRL,EMPEDU,Gimnaziu,PC_25_64,2002,56.698242,62,2,60
IRL,EMPEDU,Gimnaziu,PC_25_64,2003,56.632576,38,33,5
IRL,EMPEDU,Gimnaziu,PC_25_64,2004,57.486076,25,2,23
IRL,EMPEDU,Gimnaziu,PC_25_64,2005,58.447918,63,55,8
IRL,EMPEDU,Gimnaziu,PC_25_64,2006,58.76096,27,5,22
IRL,EMPEDU,Gimnaziu,PC_25_64,2007,58.70089,70,19,51
IRL,EMPEDU,Gimnaziu,PC_25_64,2008,56.845081,82,10,72
IRL,EMPEDU,Gimnaziu,PC_25_64,2009,50.67767,84,42,42
IRL,EMPEDU,Gimnaziu,PC_25_64,2010,47.612698,16,9,7
IRL,EMPEDU,Gimnaziu,PC_25_64,2011,45.83659,51,26,25
IRL,EMPEDU,Gimnaziu,PC_25_64,2012,44.106441,72,66,6
IRL,EMPEDU,Gimnaziu,PC_25_64,2013,46.930607,53,50,3
IRL,EMPEDU,Gimnaziu,PC_25_64,2014,46.625233,83,54,29
IRL,EMPEDU,Gimnaziu,PC_25_64,2015,48.814857,30,3,27
IRL,EMPEDU,Gimnaziu,PC_25_64,2016,50.109047,67,33,34
IRL,EMPEDU,Gimnaziu,PC_25_64,2017,50.852608,99,71,28
IRL,EMPEDU,Gimnaziu,PC_25_64,2018,52.373951,34,12,22
IRL,EMPEDU,Gimnaziu,PC_25_64,2019,53.333496,83,9,74
IRL,EMPEDU,Gimnaziu,PC_25_64,2020,52.035358,49,41,8
IRL,EMPEDU,Gimnaziu,PC_25_64,2021,51.772327,13,1,12
CZE,EMPEDU,Liceu,PC_25_64,1994,82.251007,37,14,23
CZE,EMPEDU,Liceu,PC_25_64,1995,82.44651,64,18,46
CZE,EMPEDU,Liceu,PC_25_64,1997,79.668602,72,15,57
CZE,EMPEDU,Liceu,PC_25_64,1998,78.203987,60,38,22
CZE,EMPEDU,Liceu,PC_25_64,1999,76.380905,63,17,46
CZE,EMPEDU,Liceu,PC_25_64,2000,75.545921,72,47,25
CZE,EMPEDU,Liceu,PC_25_64,2001,75.7313,53,22,31
CZE,EMPEDU,Liceu,PC_25_64,2002,76.23436,39,38,1
CZE,EMPEDU,Liceu,PC_25_64,2003,75.829086,17,13,4
CZE,EMPEDU,Liceu,PC_25_64,2004,74.798615,10,7,3
CZE,EMPEDU,Liceu,PC_25_64,2005,75.487686,52,14,38
CZE,EMPEDU,Liceu,PC_25_64,2006,75.553139,47,32,15
CZE,EMPEDU,Liceu,PC_25_64,2007,76.120239,28,14,14
CZE,EMPEDU,Liceu,PC_25_64,2008,76.596436,52,51,1
CZE,EMPEDU,Liceu,PC_25_64,2009,75.092216,19,16,3
CZE,EMPEDU,Liceu,PC_25_64,2010,74.4925,26,6,20
CZE,EMPEDU,Liceu,PC_25_64,2011,75.280701,53,34,19
CZE,EMPEDU,Liceu,PC_25_64,2012,75.922844,98,94,4
CZE,EMPEDU,Liceu,PC_25_64,2013,76.598831,78,56,22
CZE,EMPEDU,Liceu,PC_25_64,2014,77.571945,100,37,63
CZE,EMPEDU,Liceu,PC_25_64,2015,78.945419,62,44,18
CZE,EMPEDU,Liceu,PC_25_64,2016,80.725128,44,11,33
CZE,EMPEDU,Liceu,PC_25_64,2017,82.215881,45,26,19
CZE,EMPEDU,Liceu,PC_25_64,2018,83.511574,81,24,57
CZE,EMPEDU,Liceu,PC_25_64,2019,83.994926,11,3,8
CZE,EMPEDU,Liceu,PC_25_64,2020,83.538231,65,11,54
CZE,EMPEDU,Liceu,PC_25_64,2021,83.438309,70,51,19
PRT,EMPEDU,Liceu,PC_25_64,1994,79.081635,22,10,12
PRT,EMPEDU,Liceu,PC_25_64,1995,77.020638,85,70,15
PRT,EMPEDU,Liceu,PC_25_64,1998,80.055466,100,80,20
PRT,EMPEDU,Liceu,PC_25_64,1999,81.94001,29,8,21
PRT,EMPEDU,Liceu,PC_25_64,2000,83.253365,53,27,26
PRT,EMPEDU,Liceu,PC_25_64,2001,82.679092,75,19,56
PRT,EMPEDU,Liceu,PC_25_64,2002,82.237816,15,6,9
PRT,EMPEDU,Liceu,PC_25_64,2003,81.539589,62,15,47
PRT,EMPEDU,Liceu,PC_25_64,2004,80.341431,48,16,32
PRT,EMPEDU,Liceu,PC_25_64,2005,79.276749,41,4,37
PRT,EMPEDU,Liceu,PC_25_64,2006,80.208763,71,33,38
PRT,EMPEDU,Liceu,PC_25_64,2007,79.848381,43,12,31
PRT,EMPEDU,Liceu,PC_25_64,2008,80.559242,24,15,9
PRT,EMPEDU,Liceu,PC_25_64,2009,80.130646,99,8,91
PRT,EMPEDU,Liceu,PC_25_64,2010,79.903908,56,34,22
PRT,EMPEDU,Liceu,PC_25_64,2011,79.425568,62,41,21
PRT,EMPEDU,Liceu,PC_25_64,2012,76.003647,76,65,11
PRT,EMPEDU,Liceu,PC_25_64,2013,75.990891,74,14,60
PRT,EMPEDU,Liceu,PC_25_64,2014,77.216476,16,4,12
PRT,EMPEDU,Liceu,PC_25_64,2015,78.400528,13,5,8
PRT,EMPEDU,Liceu,PC_25_64,2016,79.159042,41,20,21
PRT,EMPEDU,Liceu,PC_25_64,2017,81.635704,85,28,57
PRT,EMPEDU,Liceu,PC_25_64,2018,83.510033,72,61,11
PRT,EMPEDU,Liceu,PC_25_64,2019,84.514481,71,6,65
PRT,EMPEDU,Liceu,PC_25_64,2020,81.548035,10,6,4
PRT,EMPEDU,Liceu,PC_25_64,2021,82.282066,40,1,39
ITA,EMPEDU,Facultate,PC_25_64,1989,86.29174,61,14,47
ITA,EMPEDU,Facultate,PC_25_64,1991,86.539513,13,10,3
ITA,EMPEDU,Facultate,PC_25_64,1992,85.229027,53,17,36
ITA,EMPEDU,Facultate,PC_25_64,1994,82.237701,32,12,20
ITA,EMPEDU,Facultate,PC_25_64,1995,80.944557,16,15,1
ITA,EMPEDU,Facultate,PC_25_64,1998,80.784866,51,20,31
ITA,EMPEDU,Facultate,PC_25_64,1999,80.73774,98,13,85
ITA,EMPEDU,Facultate,PC_25_64,2000,81.389374,60,52,8
ITA,EMPEDU,Facultate,PC_25_64,2001,81.630348,43,18,25
ITA,EMPEDU,Facultate,PC_25_64,2002,82.240059,43,8,35
ITA,EMPEDU,Facultate,PC_25_64,2003,81.954247,32,18,14
ITA,EMPEDU,Facultate,PC_25_64,2004,81.223099,84,5,79
ITA,EMPEDU,Facultate,PC_25_64,2005,80.428688,76,32,44
ITA,EMPEDU,Facultate,PC_25_64,2006,80.595512,17,10,7
ITA,EMPEDU,Facultate,PC_25_64,2007,80.188087,25,0,25
ITA,EMPEDU,Facultate,PC_25_64,2008,80.685417,98,72,26
ITA,EMPEDU,Facultate,PC_25_64,2009,79.234962,87,40,47
ITA,EMPEDU,Facultate,PC_25_64,2010,78.288193,60,18,42
ITA,EMPEDU,Facultate,PC_25_64,2011,79.040939,25,24,1
ITA,EMPEDU,Facultate,PC_25_64,2012,78.712723,13,3,10
ITA,EMPEDU,Facultate,PC_25_64,2013,77.914299,84,2,82
ITA,EMPEDU,Facultate,PC_25_64,2014,77.828415,52,48,4
ITA,EMPEDU,Facultate,PC_25_64,2015,78.560356,29,11,18
ITA,EMPEDU,Facultate,PC_25_64,2016,79.722794,92,74,18
ITA,EMPEDU,Facultate,PC_25_64,2017,80.701469,27,26,1
ITA,EMPEDU,Facultate,PC_25_64,2018,81.205719,91,16,75
ITA,EMPEDU,Facultate,PC_25_64,2019,81.502151,39,9,30
ITA,EMPEDU,Facultate,PC_25_64,2020,80.369415,42,33,9
ITA,EMPEDU,Facultate,PC_25_64,2021,82.147942,72,18,54
POL,EMPEDU,Facultate,PC_25_64,1995,83.728279,61,26,35
POL,EMPEDU,Facultate,PC_25_64,1997,86.779793,35,23,12
POL,EMPEDU,Facultate,PC_25_64,1998,87.218933,37,30,7
POL,EMPEDU,Facultate,PC_25_64,1999,86.386024,69,14,55
POL,EMPEDU,Facultate,PC_25_64,2000,84.540634,86,72,14
POL,EMPEDU,Facultate,PC_25_64,2001,84.055786,32,13,19
POL,EMPEDU,Facultate,PC_25_64,2002,83.069984,81,57,24
POL,EMPEDU,Facultate,PC_25_64,2003,82.609917,95,6,89
POL,EMPEDU,Facultate,PC_25_64,2004,82.309235,23,15,8
POL,EMPEDU,Facultate,PC_25_64,2005,82.685158,59,40,19
POL,EMPEDU,Facultate,PC_25_64,2006,83.485062,31,7,24
POL,EMPEDU,Facultate,PC_25_64,2007,84.472984,90,15,75
POL,EMPEDU,Facultate,PC_25_64,2008,85.112686,69,30,39
POL,EMPEDU,Facultate,PC_25_64,2009,85.27253,24,21,3
POL,EMPEDU,Facultate,PC_25_64,2010,84.638252,46,16,30
POL,EMPEDU,Facultate,PC_25_64,2011,84.630028,87,73,14
POL,EMPEDU,Facultate,PC_25_64,2012,84.668037,32,31,1
POL,EMPEDU,Facultate,PC_25_64,2013,84.817627,47,16,31
POL,EMPEDU,Facultate,PC_25_64,2014,86.178291,81,61,20
POL,EMPEDU,Facultate,PC_25_64,2015,87.108437,94,14,80
POL,EMPEDU,Facultate,PC_25_64,2016,87.5,22,13,9
POL,EMPEDU,Facultate,PC_25_64,2017,88.138359,89,25,64
POL,EMPEDU,Facultate,PC_25_64,2018,88.777138,64,53,11
POL,EMPEDU,Facultate,PC_25_64,2019,88.984108,14,4,10
POL,EMPEDU,Facultate,PC_25_64,2020,89.090797,24,4,20
POL,EMPEDU,Facultate,PC_25_64,2021,90.83107,50,40,10
SWE,EMPEDU,Gimnaziu,PC_25_64,1981,76.763412,62,18,44
SWE,EMPEDU,Gimnaziu,PC_25_64,1989,83.443222,57,32,25
SWE,EMPEDU,Gimnaziu,PC_25_64,1991,82.813217,55,20,35
SWE,EMPEDU,Gimnaziu,PC_25_64,1992,82.206177,45,26,19
SWE,EMPEDU,Gimnaziu,PC_25_64,1994,78.625412,93,28,65
SWE,EMPEDU,Gimnaziu,PC_25_64,1995,77.65966,73,71,2
SWE,EMPEDU,Gimnaziu,PC_25_64,1997,67.239891,90,46,44
SWE,EMPEDU,Gimnaziu,PC_25_64,1998,66.406769,17,1,16
SWE,EMPEDU,Gimnaziu,PC_25_64,1999,66.496071,35,15,20
SWE,EMPEDU,Gimnaziu,PC_25_64,2000,67.982162,76,51,25
SWE,EMPEDU,Gimnaziu,PC_25_64,2001,68.83709,11,7,4
SWE,EMPEDU,Gimnaziu,PC_25_64,2002,68.156677,39,27,12
SWE,EMPEDU,Gimnaziu,PC_25_64,2003,67.500145,21,17,4
SWE,EMPEDU,Gimnaziu,PC_25_64,2004,66.981491,63,27,36
SWE,EMPEDU,Gimnaziu,PC_25_64,2005,66.059357,32,5,27
SWE,EMPEDU,Gimnaziu,PC_25_64,2006,66.803146,10,1,9
SWE,EMPEDU,Gimnaziu,PC_25_64,2007,66.477089,47,7,40
SWE,EMPEDU,Gimnaziu,PC_25_64,2008,66.195984,31,13,18
SWE,EMPEDU,Gimnaziu,PC_25_64,2009,64.117371,89,21,68
SWE,EMPEDU,Gimnaziu,PC_25_64,2010,63.234947,40,39,1
SWE,EMPEDU,Gimnaziu,PC_25_64,2011,65.151428,48,43,5
SWE,EMPEDU,Gimnaziu,PC_25_64,2012,63.973232,97,25,72
SWE,EMPEDU,Gimnaziu,PC_25_64,2013,62.456749,75,38,37
SWE,EMPEDU,Gimnaziu,PC_25_64,2014,65.859032,93,70,23
SWE,EMPEDU,Gimnaziu,PC_25_64,2015,65.871948,17,4,13
SWE,EMPEDU,Gimnaziu,PC_25_64,2016,65.907257,90,88,2
SWE,EMPEDU,Gimnaziu,PC_25_64,2017,66.827072,17,12,5
SWE,EMPEDU,Gimnaziu,PC_25_64,2018,67.272621,100,26,74
SWE,EMPEDU,Gimnaziu,PC_25_64,2019,67.004105,38,33,5
SWE,EMPEDU,Gimnaziu,PC_25_64,2020,63.205822,55,26,29
SWE,EMPEDU,Gimnaziu,PC_25_64,2021,61.927555,73,35,38
ITA,EMPEDU,Gimnaziu,PC_25_64,1989,53.112442,67,49,18
ITA,EMPEDU,Gimnaziu,PC_25_64,1991,54.125229,80,51,29
ITA,EMPEDU,Gimnaziu,PC_25_64,1992,53.972477,62,13,49
ITA,EMPEDU,Gimnaziu,PC_25_64,1994,49.506161,25,9,16
ITA,EMPEDU,Gimnaziu,PC_25_64,1995,48.897774,66,37,29
ITA,EMPEDU,Gimnaziu,PC_25_64,1998,47.801167,69,31,38
ITA,EMPEDU,Gimnaziu,PC_25_64,1999,48.017178,20,7,13
ITA,EMPEDU,Gimnaziu,PC_25_64,2000,48.584743,46,3,43
ITA,EMPEDU,Gimnaziu,PC_25_64,2001,49.382477,30,13,17
ITA,EMPEDU,Gimnaziu,PC_25_64,2002,50.496639,76,38,38
ITA,EMPEDU,Gimnaziu,PC_25_64,2003,50.728531,88,78,10
ITA,EMPEDU,Gimnaziu,PC_25_64,2004,51.705791,12,5,7
ITA,EMPEDU,Gimnaziu,PC_25_64,2005,51.732021,22,6,16
ITA,EMPEDU,Gimnaziu,PC_25_64,2006,52.453228,21,9,12
ITA,EMPEDU,Gimnaziu,PC_25_64,2007,52.821968,43,33,10
ITA,EMPEDU,Gimnaziu,PC_25_64,2008,52.471062,42,16,26
ITA,EMPEDU,Gimnaziu,PC_25_64,2009,51.231144,15,8,7
ITA,EMPEDU,Gimnaziu,PC_25_64,2010,50.432877,90,33,57
ITA,EMPEDU,Gimnaziu,PC_25_64,2011,50.804203,13,0,13
ITA,EMPEDU,Gimnaziu,PC_25_64,2012,50.903591,14,10,4
ITA,EMPEDU,Gimnaziu,PC_25_64,2013,49.753597,71,20,51
ITA,EMPEDU,Gimnaziu,PC_25_64,2014,49.566059,30,5,25
ITA,EMPEDU,Gimnaziu,PC_25_64,2015,50.188339,76,69,7
ITA,EMPEDU,Gimnaziu,PC_25_64,2016,51.179424,36,28,8
ITA,EMPEDU,Gimnaziu,PC_25_64,2017,51.803944,81,4,77
ITA,EMPEDU,Gimnaziu,PC_25_64,2018,52.455048,32,12,20
ITA,EMPEDU,Gimnaziu,PC_25_64,2019,52.691494,62,18,44
ITA,EMPEDU,Gimnaziu,PC_25_64,2020,50.907883,57,32,25
ITA,EMPEDU,Gimnaziu,PC_25_64,2021,51.408981,75,51,24
FIN,EMPEDU,Facultate,PC_25_64,2000,84.385689,96,44,52
FIN,EMPEDU,Facultate,PC_25_64,2003,84.97921,28,12,16
FIN,EMPEDU,Facultate,PC_25_64,2004,84.240402,82,74,8
FIN,EMPEDU,Facultate,PC_25_64,2005,84.13678,71,14,57
FIN,EMPEDU,Facultate,PC_25_64,2006,85.02108,87,81,6
FIN,EMPEDU,Facultate,PC_25_64,2007,85.19986,87,66,21
FIN,EMPEDU,Facultate,PC_25_64,2008,85.616371,92,66,26
FIN,EMPEDU,Facultate,PC_25_64,2009,84.428238,26,4,22
FIN,EMPEDU,Facultate,PC_25_64,2010,84.10569,69,25,44
FIN,EMPEDU,Facultate,PC_25_64,2011,84.326378,24,13,11
FIN,EMPEDU,Facultate,PC_25_64,2012,84.362343,78,58,20
FIN,EMPEDU,Facultate,PC_25_64,2013,83.849091,19,13,6
FIN,EMPEDU,Facultate,PC_25_64,2014,83.476814,88,39,49
FIN,EMPEDU,Facultate,PC_25_64,2015,82.691025,87,40,47
FIN,EMPEDU,Facultate,PC_25_64,2016,83.292183,96,78,18
FIN,EMPEDU,Facultate,PC_25_64,2017,84.865746,43,16,27
FIN,EMPEDU,Facultate,PC_25_64,2018,86.709366,67,3,64
FIN,EMPEDU,Facultate,PC_25_64,2019,86.41304,58,30,28
FIN,EMPEDU,Facultate,PC_25_64,2020,86.791046,74,27,47
FIN,EMPEDU,Facultate,PC_25_64,2021,87.75338,17,7,10
BRA,EMPEDU,Gimnaziu,PC_25_64,2007,68.792847,66,44,22
BRA,EMPEDU,Gimnaziu,PC_25_64,2008,69.42466,69,28,41
BRA,EMPEDU,Gimnaziu,PC_25_64,2009,68.749107,66,11,55
BRA,EMPEDU,Gimnaziu,PC_25_64,2011,67.120605,21,0,21
BRA,EMPEDU,Gimnaziu,PC_25_64,2012,66.769585,75,18,57
BRA,EMPEDU,Gimnaziu,PC_25_64,2013,66.87867,65,14,51
BRA,EMPEDU,Gimnaziu,PC_25_64,2014,67.845276,25,13,12
BRA,EMPEDU,Gimnaziu,PC_25_64,2015,65.005676,51,42,9
BRA,EMPEDU,Gimnaziu,PC_25_64,2016,60.694752,86,37,49
BRA,EMPEDU,Gimnaziu,PC_25_64,2017,59.701927,93,63,30
BRA,EMPEDU,Gimnaziu,PC_25_64,2018,59.720772,12,10,2
BRA,EMPEDU,Gimnaziu,PC_25_64,2019,59.908241,79,14,65
BRA,EMPEDU,Gimnaziu,PC_25_64,2020,53.188389,95,4,91
BRA,EMPEDU,Gimnaziu,PC_25_64,2021,54.96788,74,2,72
AUS,EMPEDU,Liceu,PC_25_64,1989,79.041504,32,26,6
AUS,EMPEDU,Liceu,PC_25_64,1991,74.981415,29,17,12
AUS,EMPEDU,Liceu,PC_25_64,1993,73.062935,30,8,22
AUS,EMPEDU,Liceu,PC_25_64,1994,74.588097,52,42,10
AUS,EMPEDU,Liceu,PC_25_64,1995,75.46154,38,4,34
AUS,EMPEDU,Liceu,PC_25_64,1997,76.053093,27,8,19
AUS,EMPEDU,Liceu,PC_25_64,1998,75.860077,17,15,2
AUS,EMPEDU,Liceu,PC_25_64,1999,76.193909,51,1,50
AUS,EMPEDU,Liceu,PC_25_64,2000,76.703751,21,2,19
AUS,EMPEDU,Liceu,PC_25_64,2001,78.041,88,58,30
AUS,EMPEDU,Liceu,PC_25_64,2002,77.834595,59,3,56
AUS,EMPEDU,Liceu,PC_25_64,2003,78.719017,93,46,47
AUS,EMPEDU,Liceu,PC_25_64,2004,78.756203,41,27,14
AUS,EMPEDU,Liceu,PC_25_64,2005,79.842407,72,66,6
AUS,EMPEDU,Liceu,PC_25_64,2006,80.391235,63,54,9
AUS,EMPEDU,Liceu,PC_25_64,2007,80.511581,71,14,57
AUS,EMPEDU,Liceu,PC_25_64,2008,80.865669,24,9,15
AUS,EMPEDU,Liceu,PC_25_64,2009,80.237244,29,19,10
AUS,EMPEDU,Liceu,PC_25_64,2010,80.467789,48,26,22
AUS,EMPEDU,Liceu,PC_25_64,2011,80.742584,62,37,25
AUS,EMPEDU,Liceu,PC_25_64,2012,80.493423,79,36,43
AUS,EMPEDU,Liceu,PC_25_64,2013,77.702675,21,16,5
AUS,EMPEDU,Liceu,PC_25_64,2014,77.342133,47,40,7
AUS,EMPEDU,Liceu,PC_25_64,2015,77.96656,11,9,2
AUS,EMPEDU,Liceu,PC_25_64,2016,78.176628,88,41,47
AUS,EMPEDU,Liceu,PC_25_64,2017,78.158249,64,56,8
AUS,EMPEDU,Liceu,PC_25_64,2018,77.335503,57,0,57
AUS,EMPEDU,Liceu,PC_25_64,2019,79.007721,75,49,26
AUS,EMPEDU,Liceu,PC_25_64,2020,74.49202,42,4,38
AUS,EMPEDU,Liceu,PC_25_64,2021,79.102539,23,17,6
LVA,EMPEDU,Liceu,PC_25_64,1996,65.561615,76,11,65
LVA,EMPEDU,Liceu,PC_25_64,1997,68.044472,28,18,10
LVA,EMPEDU,Liceu,PC_25_64,1998,68.919456,37,30,7
LVA,EMPEDU,Liceu,PC_25_64,1999,68.055473,59,36,23
LVA,EMPEDU,Liceu,PC_25_64,2000,66.858719,60,17,43
LVA,EMPEDU,Liceu,PC_25_64,2001,68.106636,48,2,46
LVA,EMPEDU,Liceu,PC_25_64,2002,69.449982,57,6,51
LVA,EMPEDU,Liceu,PC_25_64,2003,71.106094,51,28,23
LVA,EMPEDU,Liceu,PC_25_64,2004,70.965172,79,35,44
LVA,EMPEDU,Liceu,PC_25_64,2005,71.775879,96,50,46
LVA,EMPEDU,Liceu,PC_25_64,2006,76.208176,50,19,31
LVA,EMPEDU,Liceu,PC_25_64,2007,77.503365,44,7,37
LVA,EMPEDU,Liceu,PC_25_64,2008,77.730194,67,49,18
LVA,EMPEDU,Liceu,PC_25_64,2009,68.214211,34,0,34
LVA,EMPEDU,Liceu,PC_25_64,2010,65.073006,69,52,17
LVA,EMPEDU,Liceu,PC_25_64,2011,66.800766,47,38,9
LVA,EMPEDU,Liceu,PC_25_64,2012,66.852325,36,6,30
LVA,EMPEDU,Liceu,PC_25_64,2013,69.669395,45,41,4
LVA,EMPEDU,Liceu,PC_25_64,2014,71.281395,71,36,35
LVA,EMPEDU,Liceu,PC_25_64,2015,71.82473,78,11,67
LVA,EMPEDU,Liceu,PC_25_64,2016,71.16552,80,67,13
LVA,EMPEDU,Liceu,PC_25_64,2017,72.896797,35,2,33
LVA,EMPEDU,Liceu,PC_25_64,2018,75.128372,30,19,11
LVA,EMPEDU,Liceu,PC_25_64,2019,75.146317,57,16,41
LVA,EMPEDU,Liceu,PC_25_64,2020,75.520607,20,4,16
LVA,EMPEDU,Liceu,PC_25_64,2021,73.399704,19,5,14
FRA,EMPEDU,Gimnaziu,PC_25_64,1981,62.492264,67,39,28
FRA,EMPEDU,Gimnaziu,PC_25_64,1989,58.641628,93,53,40
FRA,EMPEDU,Gimnaziu,PC_25_64,1991,57.790539,83,19,64
FRA,EMPEDU,Gimnaziu,PC_25_64,1992,56.498531,84,66,18
FRA,EMPEDU,Gimnaziu,PC_25_64,1994,55.409752,25,14,11
FRA,EMPEDU,Gimnaziu,PC_25_64,1995,55.972149,96,6,90
FRA,EMPEDU,Gimnaziu,PC_25_64,1997,56.292171,82,1,81
FRA,EMPEDU,Gimnaziu,PC_25_64,1998,56.271149,45,18,27
FRA,EMPEDU,Gimnaziu,PC_25_64,1999,56.376163,77,52,25
FRA,EMPEDU,Gimnaziu,PC_25_64,2000,55.86079,83,37,46
FRA,EMPEDU,Gimnaziu,PC_25_64,2001,57.710304,73,33,40
FRA,EMPEDU,Gimnaziu,PC_25_64,2002,57.825375,90,14,76
FRA,EMPEDU,Gimnaziu,PC_25_64,2003,58.901192,47,32,15
FRA,EMPEDU,Gimnaziu,PC_25_64,2004,59.080761,19,12,7
FRA,EMPEDU,Gimnaziu,PC_25_64,2005,58.609497,50,15,35
FRA,EMPEDU,Gimnaziu,PC_25_64,2006,58.15543,52,0,52
FRA,EMPEDU,Gimnaziu,PC_25_64,2007,57.776325,75,45,30
FRA,EMPEDU,Gimnaziu,PC_25_64,2008,57.416531,83,3,80
FRA,EMPEDU,Gimnaziu,PC_25_64,2009,56.15419,76,52,24
FRA,EMPEDU,Gimnaziu,PC_25_64,2010,55.419167,93,43,50
FRA,EMPEDU,Gimnaziu,PC_25_64,2011,55.692963,25,23,2
FRA,EMPEDU,Gimnaziu,PC_25_64,2012,55.483387,60,6,54
FRA,EMPEDU,Gimnaziu,PC_25_64,2013,54.333675,34,29,5
FRA,EMPEDU,Gimnaziu,PC_25_64,2014,54.099674,18,14,4
FRA,EMPEDU,Gimnaziu,PC_25_64,2015,52.213428,58,37,21
FRA,EMPEDU,Gimnaziu,PC_25_64,2016,51.278957,67,56,11
FRA,EMPEDU,Gimnaziu,PC_25_64,2017,52.730328,62,5,57
FRA,EMPEDU,Gimnaziu,PC_25_64,2018,52.939545,48,10,38
FRA,EMPEDU,Gimnaziu,PC_25_64,2019,52.534874,29,27,2
FRA,EMPEDU,Gimnaziu,PC_25_64,2020,53.323368,50,48,2
FRA,EMPEDU,Gimnaziu,PC_25_64,2021,52.763233,99,91,8
MEX,EMPEDU,Facultate,PC_25_64,1997,83.226189,91,57,34
MEX,EMPEDU,Facultate,PC_25_64,1998,83.236221,69,22,47
MEX,EMPEDU,Facultate,PC_25_64,1999,82.030434,39,28,11
MEX,EMPEDU,Facultate,PC_25_64,2000,82.487419,79,5,74
MEX,EMPEDU,Facultate,PC_25_64,2001,80.908279,90,31,59
MEX,EMPEDU,Facultate,PC_25_64,2002,80.90345,65,9,56
MEX,EMPEDU,Facultate,PC_25_64,2003,81.162903,40,11,29
MEX,EMPEDU,Facultate,PC_25_64,2004,81.407974,89,1,88
MEX,EMPEDU,Facultate,PC_25_64,2005,83.895065,48,32,16
MEX,EMPEDU,Facultate,PC_25_64,2006,84.162918,63,61,2
MEX,EMPEDU,Facultate,PC_25_64,2007,83.794365,72,36,36
MEX,EMPEDU,Facultate,PC_25_64,2008,83.712181,54,50,4
MEX,EMPEDU,Facultate,PC_25_64,2009,82.17099,43,8,35
MEX,EMPEDU,Facultate,PC_25_64,2010,80.97493,25,5,20
MEX,EMPEDU,Facultate,PC_25_64,2011,80.976349,18,6,12
MEX,EMPEDU,Facultate,PC_25_64,2012,81.134506,22,2,20
MEX,EMPEDU,Facultate,PC_25_64,2013,80.881035,46,11,35
MEX,EMPEDU,Facultate,PC_25_64,2014,80.170067,92,66,26
MEX,EMPEDU,Facultate,PC_25_64,2015,79.96048,71,37,34
MEX,EMPEDU,Facultate,PC_25_64,2016,79.805672,26,9,17
MEX,EMPEDU,Facultate,PC_25_64,2017,79.9673,13,10,3
MEX,EMPEDU,Facultate,PC_25_64,2018,79.689171,93,40,53
MEX,EMPEDU,Facultate,PC_25_64,2019,79.698318,79,49,30
MEX,EMPEDU,Facultate,PC_25_64,2020,76.335907,79,0,79
MEX,EMPEDU,Facultate,PC_25_64,2021,78.297386,96,87,9
HUN,EMPEDU,Liceu,PC_25_64,1997,70.733498,93,89,4
HUN,EMPEDU,Liceu,PC_25_64,1998,70.863014,38,24,14
HUN,EMPEDU,Liceu,PC_25_64,1999,72.06044,78,15,63
HUN,EMPEDU,Liceu,PC_25_64,2000,72.110062,28,17,11
HUN,EMPEDU,Liceu,PC_25_64,2001,71.921219,38,36,2
HUN,EMPEDU,Liceu,PC_25_64,2002,71.690872,51,40,11
HUN,EMPEDU,Liceu,PC_25_64,2003,71.412323,44,9,35
HUN,EMPEDU,Liceu,PC_25_64,2004,70.923279,92,12,80
HUN,EMPEDU,Liceu,PC_25_64,2005,70.447762,68,25,43
HUN,EMPEDU,Liceu,PC_25_64,2006,70.381294,41,29,12
HUN,EMPEDU,Liceu,PC_25_64,2007,70.220329,31,8,23
HUN,EMPEDU,Liceu,PC_25_64,2008,68.663551,99,78,21
HUN,EMPEDU,Liceu,PC_25_64,2009,66.956322,81,52,29
HUN,EMPEDU,Liceu,PC_25_64,2010,66.222305,96,64,32
HUN,EMPEDU,Liceu,PC_25_64,2011,66.312004,78,37,41
HUN,EMPEDU,Liceu,PC_25_64,2012,67.890533,16,6,10
HUN,EMPEDU,Liceu,PC_25_64,2013,68.992531,41,39,2
HUN,EMPEDU,Liceu,PC_25_64,2014,71.78273,18,11,7
HUN,EMPEDU,Liceu,PC_25_64,2015,73.740097,33,12,21
HUN,EMPEDU,Liceu,PC_25_64,2016,76.056656,64,48,16
HUN,EMPEDU,Liceu,PC_25_64,2017,77.582481,63,48,15
HUN,EMPEDU,Liceu,PC_25_64,2018,78.335846,77,9,68
HUN,EMPEDU,Liceu,PC_25_64,2019,79.937408,25,21,4
HUN,EMPEDU,Liceu,PC_25_64,2020,79.292191,74,13,61
HUN,EMPEDU,Liceu,PC_25_64,2021,82.493607,41,32,9
BRA,EMPEDU,Facultate,PC_25_64,2007,85.791977,18,4,14
BRA,EMPEDU,Facultate,PC_25_64,2008,85.955757,69,44,25
